Date,Weather,Year,Month,Hour,Holiday,Normalized_Temperature,Normalized_Feeling_Temperature,Normalized_Humidity,Windspeed,Count_of_Casual_Users,Count_of_Registered_Users,Count_of_Rented_Bikes
30/08/14,"Clear, Few clouds, Partly cloudy",2014,8,7,0,0.642916667,0.609433333,0.741235955,0.007865169,31,502,533
22/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,5,0,0.488333333,0.471922222,1,0.091847191,2,33,35
02/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,0,0,0.76375,0.722655556,0.582247191,0.229517978,12,31,43
01/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,1,0,0.503333333,0.485355556,0.63,0.141041573,0,22,22
09/09/13,"Clear, Few clouds, Partly cloudy",2013,9,13,0,0.706666667,0.682811111,0.794494382,0.0896,14,108,122
22/06/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,6,19,0,0.766666667,0.710888889,0.558988764,0.529141573,45,317,362
08/07/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,7,13,0,0.783333333,0.764266667,0.665617978,0.29371236,54,175,229
11/12/13,"Clear, Few clouds, Partly cloudy",2013,12,10,0,0.24375,0.295122222,0.442247191,0.005617978,30,165,195
26/09/13,"Clear, Few clouds, Partly cloudy",2013,9,20,0,0.640416667,0.592466667,0.893370787,0.135423596,24,228,252
13/12/13,"Clear, Few clouds, Partly cloudy",2013,12,21,0,0.303333333,0.307444444,0.521123596,0.17431236,5,135,140
15/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,22,1,0.389583333,0.407788889,0.828988764,0.3881,16,65,81
25/10/13,"Clear, Few clouds, Partly cloudy",2013,10,3,0,0.4025,0.421877778,0.878988764,0.008988764,1,3,4
30/11/14,"Clear, Few clouds, Partly cloudy",2014,11,4,0,0.228333333,0.276033333,0.755617978,0.005617978,0,4,4
18/11/13,"Clear, Few clouds, Partly cloudy",2013,11,6,0,0.227083333,0.266488889,0.444494382,0.092970787,1,71,72
21/12/14,"Clear, Few clouds, Partly cloudy",2014,12,21,0,0.266666667,0.236744444,0.42011236,0.420147191,2,68,70
29/05/13,"Clear, Few clouds, Partly cloudy",2013,5,18,0,0.722083333,0.709777778,0.742247191,0.290341573,151,178,329
02/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,3,0,0.728333333,0.676144444,0.547865169,0.429135955,0,6,6
03/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,22,0,0.401666667,0.412433333,0.827865169,0,12,80,92
21/06/14,"Clear, Few clouds, Partly cloudy",2014,6,2,0,0.730416667,0.700333333,0.791123596,0.113488764,11,7,18
19/01/13,"Clear, Few clouds, Partly cloudy",2013,1,17,0,0.367083333,0.3483,0.578988764,0.332894382,7,191,198
18/09/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,9,17,0,0.603333333,0.552166667,0.88,0.199617978,36,303,339
25/12/13,"Clear, Few clouds, Partly cloudy",2013,12,16,0,0.370416667,0.365266667,0.581235955,0.106747191,35,52,87
19/08/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,8,2,0,0.642916667,0.583022222,0.832247191,0.007865169,0,8,8
25/07/14,"Clear, Few clouds, Partly cloudy",2014,7,17,0,0.80625,0.708666667,0.32011236,0.007865169,130,783,913
20/08/13,"Clear, Few clouds, Partly cloudy",2013,8,15,0,0.812083333,0.741744444,0.441235955,0.201865169,175,215,390
21/09/14,"Clear, Few clouds, Partly cloudy",2014,9,9,0,0.585416667,0.549388889,0.688988764,0.138794382,35,348,383
20/05/13,"Clear, Few clouds, Partly cloudy",2013,5,5,0,0.444166667,0.448288889,0.942247191,0.108994382,0,29,29
23/05/14,"Clear, Few clouds, Partly cloudy",2014,5,1,0,0.605,0.571155556,0.833370787,0.17431236,23,10,33
13/08/14,"Clear, Few clouds, Partly cloudy",2014,8,13,0,0.78875,0.710888889,0.408988764,0.165323596,79,176,255
01/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,13,0,0.512083333,0.494244444,0.64011236,0.172065169,123,210,333
03/05/14,"Clear, Few clouds, Partly cloudy",2014,5,15,0,0.6625,0.625088889,0.62011236,0.196247191,63,221,284
23/09/14,"Clear, Few clouds, Partly cloudy",2014,9,7,0,0.471666667,0.467277778,0.593370787,0.225023596,9,48,57
27/02/13,"Clear, Few clouds, Partly cloudy",2013,2,20,0,0.409583333,0.419655556,0.541123596,0.091847191,9,72,81
19/12/14,"Clear, Few clouds, Partly cloudy",2014,12,6,0,0.248333333,0.269266667,0.752247191,0.091847191,3,110,113
02/08/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,8,20,0,0.830416667,0.762044444,0.47011236,0.258194382,40,249,289
27/08/13,"Clear, Few clouds, Partly cloudy",2013,8,2,0,0.70375,0.6717,0.84,0.201865169,18,60,78
08/08/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,8,6,0,0.700833333,0.672811111,0.84,0.172065169,4,170,174
16/11/14,"Clear, Few clouds, Partly cloudy",2014,11,21,0,0.352083333,0.3433,0.49,0.196247191,21,158,179
31/08/14,"Clear, Few clouds, Partly cloudy",2014,8,20,0,0.802083333,0.755177778,0.501235955,0.143288764,102,254,356
30/07/14,"Clear, Few clouds, Partly cloudy",2014,7,3,0,0.6625,0.616655556,0.838988764,0.007865169,0,4,4
03/08/14,"Clear, Few clouds, Partly cloudy",2014,8,22,0,0.76875,0.735077778,0.708988764,0.255947191,46,157,203
27/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,20,0,0.623333333,0.607566667,0.736741573,0.225023596,24,121,145
17/01/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,1,23,1,0.162916667,0.138622222,0.86,0.289217978,1,4,5
25/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,9,0,0.409583333,0.420211111,0.947865169,0.257070787,26,92,118
06/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,17,0,0.620833333,0.615544444,0.657865169,0.142165169,195,317,512
12/11/13,"Clear, Few clouds, Partly cloudy",2013,11,8,0,0.26375,0.2726,0.708988764,0.201865169,14,88,102
11/04/13,"Clear, Few clouds, Partly cloudy",2013,4,15,0,0.740833333,0.672811111,0.491235955,0.531388764,56,85,141
23/12/14,"Clear, Few clouds, Partly cloudy",2014,12,20,0,0.272083333,0.308,0.65,0.01011236,0,52,52
31/01/13,"Clear, Few clouds, Partly cloudy",2013,1,2,0,0.2275,0.2373,0.646741573,0.196247191,0,2,2
05/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,17,0,0.24875,0.220988889,1.005617978,0.29371236,14,64,78
23/07/13,"Clear, Few clouds, Partly cloudy",2013,7,7,0,0.802916667,0.757955556,0.521123596,0.11461236,7,39,46
16/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,18,0,0.4475,0.456066667,0.547865169,0.225023596,26,212,238
03/09/14,"Clear, Few clouds, Partly cloudy",2014,9,21,1,0.730833333,0.685133333,0.771235955,0.110117978,42,143,185
07/01/13,"Clear, Few clouds, Partly cloudy",2013,1,19,0,0.160833333,0.210333333,0.557865169,0.097465169,3,92,95
07/08/13,"Clear, Few clouds, Partly cloudy",2013,8,13,0,0.90125,0.8535,0.427865169,0.301870787,118,206,324
25/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,23,0,0.262916667,0.246288889,0.382247191,0.290341573,8,31,39
11/02/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,2,10,0,0.231666667,0.255177778,0.935617978,0.107870787,23,144,167
26/12/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,12,9,0,0.208333333,0.187911111,0.866741573,0.334017978,1,22,23
12/03/14,"Clear, Few clouds, Partly cloudy",2014,3,23,0,0.560416667,0.534188889,0.56,0.2239,10,54,64
10/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,11,0,0.565,0.5403,0.438988764,0.141041573,17,108,125
29/09/14,"Clear, Few clouds, Partly cloudy",2014,9,19,0,0.525833333,0.507777778,0.553370787,0.175435955,119,351,470
28/04/13,"Clear, Few clouds, Partly cloudy",2013,4,17,0,0.640416667,0.6262,0.477865169,0.36831236,49,406,455
28/05/14,"Clear, Few clouds, Partly cloudy",2014,5,14,1,0.803333333,0.789011111,0.637865169,0.288094382,238,228,466
02/02/13,"Clear, Few clouds, Partly cloudy",2013,2,21,0,0.226666667,0.207,0.48011236,0.330647191,1,62,63
16/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,22,0,0.404166667,0.417988889,0.624494382,0.395965169,11,49,60
25/06/13,"Clear, Few clouds, Partly cloudy",2013,6,14,0,0.744166667,0.6717,0.454494382,0.306365169,151,232,383
20/06/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,6,8,0,0.56375,0.531966667,0.841235955,0.201865169,12,209,221
04/12/13,"Clear, Few clouds, Partly cloudy",2013,12,12,0,0.364583333,0.360166667,0.813370787,0.175435955,82,248,330
26/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,9,0,0.48125,0.482477778,0.635617978,0.23401236,14,226,240
12/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,5,0,0.54625,0.522977778,0.687865169,0.135423596,1,15,16
14/12/13,"Clear, Few clouds, Partly cloudy",2013,12,3,0,0.284583333,0.318755556,0.654494382,0.002247191,0,4,4
18/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,14,0,0.587083333,0.561611111,0.561123596,0.142165169,127,184,311
25/12/13,"Clear, Few clouds, Partly cloudy",2013,12,7,0,0.221666667,0.254622222,0.8,0.115735955,0,4,4
07/07/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,7,6,0,0.646666667,0.581355556,0.896741573,0.143288764,11,108,119
24/09/14,"Clear, Few clouds, Partly cloudy",2014,9,21,0,0.50875,0.499244444,0.517865169,0.135423596,26,231,257
08/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,12,0,0.365833333,0.383244444,0.233370787,0.007865169,29,71,100
29/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,22,0,0.62875,0.567822222,0.882247191,0.094094382,2,53,55
17/08/13,"Clear, Few clouds, Partly cloudy",2013,8,10,0,0.76875,0.682355556,0.435617978,0.098588764,27,91,118
06/07/13,"Clear, Few clouds, Partly cloudy",2013,7,20,0,0.722083333,0.704777778,0.744494382,0.259317978,55,257,312
08/07/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,7,15,0,0.923333333,0.905011111,0.424494382,0.286970787,80,218,298
17/04/13,"Clear, Few clouds, Partly cloudy",2013,4,4,0,0.372083333,0.378044444,0.76,0.110117978,2,5,7
08/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,10,0,0.30875,0.294566667,0.333370787,0.202988764,25,47,72
22/08/14,"Clear, Few clouds, Partly cloudy",2014,8,5,0,0.600833333,0.582466667,0.782247191,0.002247191,2,39,41
20/07/13,"Clear, Few clouds, Partly cloudy",2013,7,0,0,0.711666667,0.671144444,0.847865169,0.1045,11,29,40
08/11/13,"Clear, Few clouds, Partly cloudy",2013,11,6,0,0.301666667,0.342744444,0.874494382,0.004494382,3,97,100
21/12/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,12,4,0,0.372083333,0.394911111,0.72011236,0.011235955,0,3,3
14/09/13,"Clear, Few clouds, Partly cloudy",2013,9,12,0,0.74625,0.686244444,0.591235955,0.230641573,56,157,213
28/03/13,"Clear, Few clouds, Partly cloudy",2013,3,23,0,0.29,0.263711111,0.245617978,0.302994382,1,18,19
23/09/14,"Clear, Few clouds, Partly cloudy",2014,9,18,0,0.544583333,0.526866667,0.372247191,0.195123596,135,406,541
08/06/14,"Clear, Few clouds, Partly cloudy",2014,6,0,0,0.56625,0.530855556,0.56,0.169817978,18,60,78
23/04/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,4,4,0,0.34375,0.373044444,1.01011236,0.01011236,2,3,5
11/03/14,"Clear, Few clouds, Partly cloudy",2014,3,13,0,0.42375,0.433088889,0.416741573,0.301870787,176,289,465
06/05/13,"Clear, Few clouds, Partly cloudy",2013,5,20,0,0.529583333,0.511666667,0.482247191,0.107870787,29,162,191
13/04/14,"Clear, Few clouds, Partly cloudy",2014,4,6,0,0.327083333,0.319866667,0.58011236,0.169817978,0,85,85
10/04/14,"Clear, Few clouds, Partly cloudy",2014,4,9,0,0.422916667,0.437533333,0.676741573,0.198494382,16,303,319
14/08/14,"Clear, Few clouds, Partly cloudy",2014,8,12,0,0.7875,0.718211111,0.495617978,0.142165169,93,208,301
15/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,20,0,0.492083333,0.472477778,0.82,0.137670787,26,212,238
26/02/13,"Clear, Few clouds, Partly cloudy",2013,2,11,0,0.306666667,0.3483,0.458988764,0.007865169,26,100,126
16/06/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,6,3,0,0.57,0.533077778,0.741235955,0.092970787,0,4,4
12/07/13,"Clear, Few clouds, Partly cloudy",2013,7,18,0,0.870416667,0.817444444,0.481235955,0.307488764,39,473,512
15/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,16,0,0.38875,0.4039,0.47011236,0.329523596,21,94,115
28/06/13,"Clear, Few clouds, Partly cloudy",2013,6,15,0,0.86375,0.789566667,0.418988764,0.007865169,39,127,166
24/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,22,0,0.620833333,0.575044444,0.88,0,50,144,194
25/12/13,"Clear, Few clouds, Partly cloudy",2013,12,11,0,0.305833333,0.309111111,0.708988764,0.172065169,43,43,86
17/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,14,0,0.532083333,0.505,0.73011236,0.199617978,123,174,297
27/06/14,"Clear, Few clouds, Partly cloudy",2014,6,12,0,0.768333333,0.672811111,0.295617978,0.304117978,77,246,323
21/05/13,"Clear, Few clouds, Partly cloudy",2013,5,0,0,0.53125,0.502777778,0.781235955,0.108994382,20,78,98
20/03/14,"Clear, Few clouds, Partly cloudy",2014,3,12,0,0.606666667,0.591911111,0.782247191,0.261565169,56,206,262
11/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,11,0,0.364583333,0.337744444,0.532247191,0.369435955,28,146,174
21/08/14,"Clear, Few clouds, Partly cloudy",2014,8,8,0,0.609583333,0.592466667,0.783370787,0.143288764,27,697,724
19/11/14,"Clear, Few clouds, Partly cloudy",2014,11,16,0,0.430416667,0.425311111,0.585617978,0.262688764,55,325,380
14/11/14,"Clear, Few clouds, Partly cloudy",2014,11,9,0,0.302916667,0.273255556,0.522247191,0.399335955,22,310,332
18/07/14,"Clear, Few clouds, Partly cloudy",2014,7,14,0,0.9525,0.881022222,0.381123596,0.336265169,54,117,171
07/12/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,12,13,0,0.448333333,0.447177778,1.004494382,0.201865169,5,29,34
02/01/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,1,15,0,0.342916667,0.346077778,0.811123596,0.173188764,19,56,75
02/08/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,8,18,0,0.864166667,0.758711111,0.344494382,0.199617978,65,491,556
03/12/14,"Clear, Few clouds, Partly cloudy",2014,12,5,0,0.347916667,0.357388889,0.93,0.095217978,0,38,38
30/04/13,"Clear, Few clouds, Partly cloudy",2013,4,18,0,0.545,0.519644444,0.433370787,0.142165169,134,238,372
20/12/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,12,10,0,0.429166667,0.4392,0.586741573,0.201865169,20,110,130
19/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,0,0,0.225833333,0.279922222,0.931123596,0.008988764,0,4,4
16/09/14,"Clear, Few clouds, Partly cloudy",2014,9,5,0,0.50625,0.492022222,0.726741573,0,3,11,14
12/03/13,"Clear, Few clouds, Partly cloudy",2013,3,21,0,0.387083333,0.4089,0.621123596,0.006741573,36,47,83
07/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,16,0,0.328333333,0.296788889,0.533370787,0.36831236,23,251,274
13/02/13,"Clear, Few clouds, Partly cloudy",2013,2,0,0,0.2075,0.229522222,0.65011236,0.107870787,5,34,39
13/01/14,"Clear, Few clouds, Partly cloudy",2014,1,22,0,0.205,0.183466667,0.477865169,0.3284,7,59,66
27/07/14,"Clear, Few clouds, Partly cloudy",2014,7,14,0,0.867083333,0.809111111,0.473370787,0.307488764,105,222,327
03/07/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,7,3,0,0.680416667,0.6514,0.655617978,0.091847191,8,26,34
22/07/13,"Clear, Few clouds, Partly cloudy",2013,7,17,0,0.8825,0.850722222,0.472247191,0.110117978,35,271,306
24/08/13,"Clear, Few clouds, Partly cloudy",2013,8,20,0,0.72875,0.673922222,0.584494382,0.304117978,45,290,335
05/07/14,"Clear, Few clouds, Partly cloudy",2014,7,12,0,0.900833333,0.830977778,0.361235955,0.369435955,88,189,277
25/02/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,2,0,0,0.32375,0.361277778,0.938988764,0.001123596,1,8,9
27/07/14,"Clear, Few clouds, Partly cloudy",2014,7,21,0,0.79125,0.752955556,0.59,0.112365169,71,189,260
27/04/14,"Clear, Few clouds, Partly cloudy",2014,4,22,0,0.4325,0.431422222,0.383370787,0.262688764,24,135,159
01/04/14,"Clear, Few clouds, Partly cloudy",2014,4,19,0,0.522083333,0.508888889,0.552247191,0.227270787,110,236,346
06/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,21,0,0.3125,0.291788889,0.563370787,0.259317978,14,138,152
27/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,13,0,0.50625,0.495911111,0.883370787,0.1642,10,65,75
09/07/14,"Clear, Few clouds, Partly cloudy",2014,7,17,0,0.7875,0.699777778,0.411235955,0.173188764,108,742,850
30/10/13,"Clear, Few clouds, Partly cloudy",2013,10,9,0,0.30875,0.295677778,0.651123596,0.264935955,55,93,148
19/12/13,"Clear, Few clouds, Partly cloudy",2013,12,1,0,0.181666667,0.227655556,0.811235955,0.095217978,3,9,12
21/11/14,"Clear, Few clouds, Partly cloudy",2014,11,9,0,0.324166667,0.345522222,0.763370787,0.100835955,45,321,366
28/01/14,"Clear, Few clouds, Partly cloudy",2014,1,20,0,0.409166667,0.420211111,0.355617978,0.390347191,5,116,121
29/06/14,"Clear, Few clouds, Partly cloudy",2014,6,0,0,0.7475,0.670588889,0.483370787,0.141041573,24,90,114
03/03/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,3,2,0,0.364583333,0.369711111,0.931123596,0.091847191,4,35,39
13/01/14,"Clear, Few clouds, Partly cloudy",2014,1,3,0,0.369583333,0.342744444,0.875617978,0.255947191,3,5,8
28/06/13,"Clear, Few clouds, Partly cloudy",2013,6,11,0,0.821666667,0.764266667,0.465617978,0.005617978,49,118,167
28/05/13,"Clear, Few clouds, Partly cloudy",2013,5,0,0,0.586666667,0.562166667,0.884494382,0.138794382,15,79,94
09/03/14,"Clear, Few clouds, Partly cloudy",2014,3,3,0,0.461666667,0.466166667,0.781235955,0.523523596,0,8,8
23/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,17,0,0.38375,0.396122222,0.716741573,0.391470787,7,156,163
10/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,2,0,0.39125,0.407233333,0.943370787,0.111241573,2,4,6
15/02/14,"Clear, Few clouds, Partly cloudy",2014,2,11,0,0.369583333,0.339411111,0.533370787,0.284723596,13,125,138
12/09/13,"Clear, Few clouds, Partly cloudy",2013,9,19,0,0.690416667,0.6464,0.58011236,0.135423596,63,374,437
21/03/14,"Clear, Few clouds, Partly cloudy",2014,3,23,0,0.5525,0.520755556,0.772247191,0.008988764,37,88,125
25/02/14,"Clear, Few clouds, Partly cloudy",2014,2,17,0,0.300416667,0.286588889,0.333370787,0.361570787,16,144,160
01/01/14,"Clear, Few clouds, Partly cloudy",2014,1,3,0,0.300416667,0.339411111,0.816741573,0.01011236,11,41,52
03/01/13,"Clear, Few clouds, Partly cloudy",2013,1,8,0,0.1525,0.123422222,0.5,0.290341573,1,153,154
02/04/13,"Clear, Few clouds, Partly cloudy",2013,4,4,0,0.245833333,0.251844444,0.702247191,0.168694382,0,5,5
12/05/13,"Clear, Few clouds, Partly cloudy",2013,5,8,0,0.491666667,0.475255556,0.828988764,0.199617978,27,394,421
15/06/13,"Clear, Few clouds, Partly cloudy",2013,6,9,0,0.606666667,0.628422222,0.492247191,0.01011236,22,185,207
14/04/13,"Clear, Few clouds, Partly cloudy",2013,4,12,0,0.54625,0.5202,0.43011236,0.141041573,35,110,145
14/08/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,8,2,0,0.6425,0.576911111,0.898988764,0.23401236,13,50,63
26/09/14,"Clear, Few clouds, Partly cloudy",2014,9,19,0,0.712083333,0.652055556,0.551235955,0.173188764,38,590,628
05/01/14,"Clear, Few clouds, Partly cloudy",2014,1,16,0,0.36125,0.334966667,0.34,0.2836,19,178,197
24/07/13,"Clear, Few clouds, Partly cloudy",2013,7,1,0,0.78875,0.7626,0.665617978,0.115735955,33,63,96
11/12/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,12,3,0,0.365,0.334966667,0.764494382,0.285847191,0,3,3
09/05/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,5,20,0,0.504166667,0.492022222,0.831235955,0.23401236,3,48,51
14/08/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,8,5,0,0.687083333,0.652511111,0.894494382,0.20411236,1,36,37
